"","HUC12_join","AREA_HUC12","LAND_PCT_HUC12","WATER_PCT_HUC12","RIPARIAN_ZONE_PCT_HUC12","HYDROCONNECTED_ZONE_PCT_HUC12","HYDROACTIVE_ZONE_PCT_HUC12","FLOW_ACCUMULATION_MEAN_HUC12","STREAMLENGTH_NHD_MEDRES_HUC12","WATERBODYAREA_NHD_MEDRES_HUC12","SLOPE_MEAN_HUC12","Average.Annual.Temperature","ATEMP_SUMMER_HIST_HUC12","Average.Annual.Precipitation","PRECIP_SUMMER_HIST_HUC12","Average.Annual.Surface.Runoff","RUNOFF_SPRING_HIST_HUC12","SNOW_EQ_MARCH_HIST_HUC12","Average.Annual.Evaporative.Deficit","FOREST_PCT_HUC12","FOREST_DECIDUOUS_PCT_HUC12","FOREST_EVERGRN_PCT_HUC12","Pct.Mixed.Forest","WETLANDS_PCT_HUC12","WETLANDS_CHG_PCT_HUC12","WETLANDS_HERB_PCT_HUC12","WETLANDS_WOODY_PCT_HUC12","WOODY_VEG_PCT_HUC12","SHRUB_PCT_HUC12","GRASSLAND_PCT_HUC12","OPENWATER_PCT_HUC12","BARREN_PCT_HUC12","IMP_COV_STREAMLGTH_05PCT_HUC12","IMP_COV_LAKESHORE_05PCT_HUC12","IMP_COV_ALLWATERS_05PCT_HUC12","CANOPYCOVER_PCT_MEDIAN_HUC12","SOILSTABILITY_HUC12","URBAN_PCT_HUC12","AG_PCT_HUC12","CROP_PCT_HUC12","PASTURE_PCT_HUC12","ROADS_ALL_DENSITY_HUC12","TRAFFIC_DENSITY_HUC12","IMP_COV_PCT_HUC12","N_MANURE_APP_HUC12","N_SYNTH_FERT_APP_HUC12","P_MANURE_APP_HUC12","P_SYNTH_FERT_APP_HUC12","P_AG_BALANCE_HUC12","N_DEP_TOTAL_HUC12","N_OX_WETDEP_HUC12","N_OX_DRYDEP_HUC12","N_OX_TOTALDEP_HUC12","N_RED_WETDEP_HUC12","N_RED_DRYDEP_HUC12","N_RED_TOTALDEP_HUC12","SLF_WETDEP_HUC12","SLF_DRYDEP_HUC12","SLF_TOTALDEP_HUC12","TILE_DRAINAGE_PCT_HUC12","Suspended.Solid.Yield","SOIL_ERODIBILITY_HUC12","SOIL_RUNOFF_LOW_PCT_HUC12","Cat_TP","Lat","Long","Cat_TP_num"
"1316",80202050403,143297100.000001,79.210001,20.790001,47.090001,75.710001,84.020001,4821.419923,169.000001,4.440001,1.113431,22.360001,27.540001,1268.560001,816.550001,429.360001,167.960001,0.030001,203.560001,13.890001,8.940001,0.050001,4.900001,17.370001,8.600001,0.160001,17.210001,31.180001,0.080001,0.070001,0.830001,0.000001,93.100001,100.000001,93.150001,0.000001,0.560001,4.740001,63.020001,60.000001,3.350001,1.370001,2431.000001,0.975001,0.000001,41.36182504,0.006597928,6.774630599,14.427120758,10.02573432,2.20734221,3.630533694,5.837875542,2.667948452,1.519912412,4.187859804,3.677972116,1.519381464,5.197351775,0.100001,611.700001,0.440001,0.000001,"High",1354832.668001,466200.482901,1
"1317",80203020402,106938000.000001,76.440001,23.560001,46.990001,95.790001,98.040001,43997.800781,142.420001,1.030001,0.203958,22.110001,27.450001,1244.870001,802.310001,415.760001,160.290001,0.530001,193.190001,0.000001,0.000001,0.000001,0.000001,17.060001,8.840001,0.680001,16.380001,16.380001,0.000001,0.030001,4.500001,0.060001,92.630001,86.840001,92.220001,0.000001,0.610001,3.360001,74.990001,75.000001,0.010001,0.990001,556.000001,0.953001,0.000001,50.43563561,0.006788692,5.375297746,11.186497603,9.838228727,2.355546165,2.844802667,5.200347832,2.869434938,1.768448605,4.637881895,3.892710584,1.431248357,5.323957941,0.000001,728.000001,0.390001,0.000001,"High",1409161.960001,440628.330301,1
"1318",80302010706,62724600.000001,68.030001,31.970001,54.350001,47.120001,62.010001,7696.79004,78.960001,0.070001,2.2210711,23.090001,27.870001,1467.320001,937.480001,568.350001,202.570001,0.130001,144.490001,41.550001,14.210001,18.460001,8.870001,29.500001,8.960001,0.670001,28.830001,75.980001,5.600001,1.240001,0.500001,0.040001,96.210001,66.670001,95.580001,85.000001,0.670001,3.850001,17.740001,5.000001,13.060001,1.160001,1112.000001,0.591001,0.313543068,4.915603684,0.10975193,0.757351127,20.50138667,8.676289816,2.172236563,3.106531482,5.278767045,2.481489297,0.916035472,3.397524155,3.242570927,1.424234026,4.666803954,0.000001,97.500001,0.330001,0.000001,"Low",1289754.607001,614155.931801,2
"1319",80302020600,358759800.000001,75.770001,24.230001,49.570001,83.670001,92.670001,127947.000001,344.480001,13.710001,0.541044,23.600001,28.430001,1436.890001,903.480001,512.060001,180.410001,0.020001,174.620001,0.100001,0.060001,0.010001,0.030001,18.790001,9.500001,0.750001,18.040001,18.140001,0.000001,0.030001,4.340001,0.050001,90.620001,92.490001,90.830001,0.000001,0.670001,4.500001,72.200001,72.000001,0.010001,2.780001,1754.000001,1.219001,0.000001,34.39409356,0.03292702,1.735133917,5.00013928,8.962625618,1.938932303,3.007684042,4.946615345,2.367116581,1.648895315,4.016011077,2.963875785,1.148328893,4.112204111,1.500001,313.700001,0.330001,0.080001,"Low",1206702.289001,527719.550801,2
"1320",80302070500,506056500.000001,86.320001,13.680001,44.090001,85.760001,93.500001,6523.970216,583.400001,6.940001,0.461526,23.730001,28.590001,1380.960001,857.140001,467.780001,169.620001,0.030001,205.320001,0.020001,0.010001,0.000001,0.010001,9.680001,9.340001,0.610001,9.070001,9.090001,0.000001,0.040001,1.570001,0.090001,86.400001,93.100001,86.950001,0.000001,0.670001,6.380001,82.220001,82.000001,0.000001,2.510001,2097.000001,1.660001,0.000001,34.45789056,0.009832404,2.257718176,1.40457435,9.0529595,1.799854551,2.996296315,4.796149962,2.064640633,2.192170869,4.256810397,2.697007202,1.08272385,3.779729779,0.000001,399.800001,0.330001,0.090001,"High",1182945.790001,491646.552001,1
"1321",80302071300,454298400.000001,91.200001,8.800001,32.960001,87.090001,92.210001,1864.06006,538.930001,1.220001,0.404911,23.670001,28.550001,1358.690001,839.250001,461.490001,166.740001,0.020001,217.980001,0.000001,0.000001,0.000001,0.000001,5.050001,9.020001,0.160001,4.890001,4.890001,0.000001,0.000001,0.480001,0.010001,89.380001,96.390001,89.640001,0.000001,0.690001,5.800001,88.660001,89.000001,0.000001,2.350001,1071.000001,1.707001,0.000001,40.02007775,0.018677862,2.806440847,0.194168790000002,9.08886752,1.820236352,2.949090939,4.769325942,2.124759633,2.194784042,4.319542605,2.797602164,1.048886135,3.846487293,0.100001,435.800001,0.310001,0.490001,"High",1184597.564001,475363.188701,1
"1322",80302080201,106478100.000001,64.630001,35.370001,60.380001,58.070001,71.730001,134793.000001,85.360001,2.980001,3.6065209,24.930001,29.260001,1471.990001,918.060001,494.640001,180.080001,0.010001,183.280001,29.760001,25.620001,0.130001,4.020001,29.880001,8.700001,0.800001,29.080001,60.040001,1.200001,0.370001,4.210001,0.460001,92.990001,94.740001,93.580001,77.000001,0.620001,6.080001,28.030001,27.000001,0.680001,1.950001,2568.000001,1.476001,0.000001,13.55816655,0.163759436,0.572627379,16.354140772,8.749114917,1.680389932,3.793858308,5.474247792,1.837567456,1.43730167,3.274868126,2.686313668,1.253724114,3.940036036,0.000001,205.900001,0.380001,0.280001,"High",1053210.102001,482270.163901,1
"1323",80401010302,81925200.000001,95.710001,4.290001,25.590001,18.200001,34.750001,8027.81006,83.520001,0.000001,5.5023509,22.700001,27.500001,1407.140001,942.600001,579.610001,191.730001,0.280001,181.890001,60.070001,16.630001,14.330001,29.120001,0.150001,9.000001,0.050001,0.090001,63.000001,2.830001,0.670001,1.240001,0.260001,91.560001,100.000001,91.560001,83.000001,0.660001,6.050001,28.720001,0.000001,28.720001,1.760001,1308.000001,1.139001,26.07626252,5.764227437,4.979361819,0.320778363,24.941602596,9.842692618,2.219086936,3.211041823,5.430127417,3.199669523,1.212897648,4.412566171,3.983541262,1.384877568,5.368417391,0.000001,84.900001,0.340001,2.740001,"Low",1287590.281001,205909.483001,2
"1324",80401020101,98028900.000001,94.880001,5.120001,27.230001,13.290001,32.690001,12152.900391,104.070001,0.330001,6.995091,23.440001,28.340001,1422.260001,936.530001,563.900001,189.240001,0.020001,204.230001,73.920001,48.170001,14.960001,10.790001,0.120001,9.000001,0.020001,0.100001,76.970001,2.950001,2.740001,1.560001,1.690001,84.010001,93.290001,84.530001,86.000001,0.660001,9.290001,7.730001,0.000001,7.710001,2.860001,8453.000001,2.981001,0.608845936,0.507827746,0.187618618,0.067779944,21.056374783,10.50009723,2.333530412,3.975415897,6.308945323,3.284157089,0.90699682,4.191152908,4.478779647,1.226449813,5.705228474,0.000001,54.200001,0.340001,2.680001,"Low",1269482.596001,287289.043401,2
"1325",80401020104,125665200.000001,89.670001,10.330001,40.820001,33.430001,52.210001,16625.099611,178.020001,0.930001,3.004751,23.640001,28.500001,1414.740001,927.580001,538.540001,184.730001,0.020001,191.680001,50.360001,14.190001,29.090001,7.080001,4.390001,9.120001,0.250001,4.150001,60.600001,6.090001,2.090001,1.690001,0.860001,78.880001,89.980001,79.970001,63.000001,0.660001,18.300001,16.210001,1.000001,15.480001,3.600001,4668.000001,6.463001,2.041890906,1.633512901,0.610837629,0.221521534,21.179749286,10.42081278,2.425965103,3.714501673,6.14046579,3.349832151,0.930516513,4.280347394,4.632505821,1.218947921,5.851452142,0.000001,75.700001,0.340001,0.930001,"Low",1259468.730001,288788.176401,2
"1326",80401020109,73376100.000001,84.710001,15.290001,50.550001,48.660001,66.970001,29188.500001,122.500001,0.140001,1.7560209,23.800001,28.610001,1386.510001,911.680001,510.370001,173.970001,0.010001,195.470001,46.620001,9.060001,30.470001,7.090001,9.510001,9.250001,0.550001,8.960001,59.150001,3.570001,2.730001,2.410001,0.110001,90.170001,98.430001,90.430001,66.000001,0.640001,6.580001,28.460001,5.000001,23.750001,2.100001,9225.000001,1.679001,4.205191659,3.364656495,1.256264328,0.438253101,21.38680082,10.29931352,2.389545155,3.603148852,5.992693212,3.358547403,0.948074905,4.306621118,4.697203605,1.187796274,5.884998307,0.000001,167.000001,0.360001,1.300001,"Low",1247413.394001,278195.935401,2
"1327",80401030103,88317900.000001,95.550001,4.450001,28.380001,10.660001,32.220001,1093.099977,108.680001,0.000001,8.6490708,22.460001,27.290001,1545.110001,1041.080001,699.100001,238.780001,2.710001,160.700001,76.770001,24.170001,33.880001,18.720001,0.050001,9.000001,0.020001,0.030001,87.060001,10.250001,3.730001,0.160001,0.100001,94.780001,100.000001,94.780001,87.000001,0.660001,4.210001,4.720001,0.000001,4.720001,2.070001,418.000001,0.378001,6.021829175,1.21142249,1.128936838,0.030820238,21.98706131,10.60015137,2.218101539,3.683247619,5.901347575,3.487917301,1.210887954,4.698804792,4.905460045,1.635767566,6.541226632,0.000001,74.400001,0.340001,2.780001,"Low",1253137.084001,190019.302401,2
"1328",80402010406,88344000.000001,72.030001,27.970001,62.760001,44.560001,68.810001,4922.109864,95.470001,0.230001,1.923871,24.250001,28.870001,1355.850001,865.060001,460.420001,154.090001,0.000001,206.990001,48.820001,1.290001,45.540001,1.980001,26.470001,8.940001,0.520001,25.960001,82.340001,7.560001,3.120001,0.650001,0.090001,91.200001,77.290001,90.500001,88.000001,0.670001,11.240001,2.050001,0.000001,1.630001,3.090001,2099.000001,3.748001,1.411512779,0.687409328,0.736928382,0.084960567,21.671779242,7.829906324,1.661632011,3.138096309,4.799727321,2.177702218,0.852478785,3.030180003,3.299092402,1.256316344,4.555407746,0.000001,71.400001,0.330001,7.270001,"Low",1153523.930001,299877.205101,2
"1329",80402030302,137812500.000001,93.480001,6.520001,25.130001,12.680001,28.900001,654.5859995,120.550001,4.790001,7.9651509,22.980001,27.730001,1483.360001,978.730001,617.740001,207.000001,0.000001,187.600001,88.160001,20.030001,43.560001,24.560001,0.060001,8.970001,0.010001,0.050001,90.880001,2.660001,0.840001,3.310001,0.000001,93.640001,99.770001,94.890001,93.000001,0.660001,4.480001,0.470001,0.000001,0.470001,1.590001,191.000001,0.323001,0.000001,0.000001,0.000170151,0.000544543,20.999772651,11.2416138,2.6146214,3.936306595,6.550926955,3.767277273,0.92341104,4.690687849,4.684878902,1.409225306,6.094103555,0.000001,31.800001,0.340001,0.000001,"Low",1309082.292001,277483.256701,2
"1330",80402030702,112365000.000001,84.180001,15.820001,41.200001,35.160001,50.760001,7605.56006,132.530001,0.890001,3.1016009,23.470001,28.320001,1371.800001,902.890001,504.430001,165.250001,0.000001,195.440001,37.190001,14.550001,14.280001,8.360001,10.960001,8.950001,0.360001,10.600001,49.830001,2.030001,1.740001,2.220001,1.280001,69.970001,70.500001,70.030001,48.000001,0.670001,33.680001,10.890001,0.000001,10.770001,4.770001,11299.000001,12.417001,0.171278538,2.654802846,0.077092637,0.247722952,20.89592928,11.39362676,2.519421968,4.393335855,6.912756898,3.489695196,0.991176667,4.480870948,4.728585715,1.197752992,5.926337783,0.000001,86.200001,0.330001,0.000001,"Low",1282561.187001,311576.562001,2
"1331",80402030901,77224500.000001,44.010001,55.990001,79.850001,73.370001,85.930001,21603.000001,124.590001,0.000001,0.841621,23.660001,28.470001,1363.860001,876.480001,483.570001,168.110001,0.000001,198.610001,30.660001,1.420001,28.700001,0.530001,54.930001,9.090001,1.220001,53.710001,88.560001,4.190001,2.460001,0.360001,0.000001,93.970001,100.000001,93.970001,95.000001,0.640001,4.360001,3.040001,2.000001,1.480001,1.430001,2959.000001,0.990001,0.278446303,0.734084116,0.094581076,0.023311967,20.945269759,8.972811585,2.228149519,3.224391755,5.452541144,2.82141396,0.698858516,3.520271437,4.144813118,1.425251942,5.570064888,0.000001,90.200001,0.360001,0.000001,"Low",1233470.507001,331743.684701,2
"1332",80402040301,134613900.000001,64.290001,35.710001,69.180001,61.070001,79.270001,9881.120118,183.200001,0.080001,1.121171,23.840001,28.590001,1377.840001,875.920001,494.680001,167.720001,0.000001,204.700001,49.510001,1.580001,47.480001,0.450001,33.630001,9.000001,0.620001,33.010001,86.140001,3.630001,4.010001,0.490001,0.120001,93.700001,80.000001,93.530001,91.000001,0.650001,6.850001,1.760001,0.000001,1.560001,1.680001,1579.000001,1.955001,4.66955571,0.527208792,1.172210362,0.00892729,22.099327148,9.407343833,2.166193693,3.227046064,5.393238757,2.887491848,1.126614535,4.014105419,4.07236662,1.415828603,5.48819409,0.000001,41.200001,0.350001,0.000001,"Low",1210098.321001,344537.401801,2
"1333",80402040406,103382100.000001,58.820001,41.180001,79.000001,79.660001,93.220001,22543.199221,97.880001,0.010001,1.305901,24.090001,28.780001,1395.540001,875.300001,497.890001,169.900001,0.000001,207.680001,42.500001,1.790001,39.980001,0.720001,39.960001,9.050001,2.120001,37.840001,85.780001,5.440001,2.350001,0.580001,0.020001,94.420001,100.000001,94.420001,88.000001,0.630001,4.270001,4.880001,0.000001,4.600001,1.500001,223.000001,0.953001,0.369796144,2.809723424,0.149094859,0.358507725,20.560515461,8.275377277,1.815978749,3.418685065,5.23466351,2.245009694,0.79570587,3.040714749,3.282683305,1.215539837,4.498222142,0.000001,29.600001,0.370001,0.000001,"Low",1163980.302001,371930.879601,2
"1334",80402040502,163376100.000001,62.030001,37.970001,74.390001,70.870001,87.040001,28043.599611,179.710001,6.230001,1.1147711,24.240001,28.890001,1400.120001,873.160001,494.700001,168.550001,0.010001,206.940001,39.790001,1.290001,37.570001,0.940001,35.790001,9.010001,1.500001,34.290001,82.330001,8.250001,4.560001,1.100001,0.250001,94.020001,94.740001,94.030001,88.000001,0.650001,4.740001,5.530001,2.000001,3.520001,1.500001,2019.000001,1.230001,0.820597159,4.268938588,0.326514139,0.36114598,20.826086902,8.30489756,1.757638829,3.540176825,5.297814758,2.167885504,0.839199483,3.007083734,3.193772985,1.182041862,4.375813847,0.000001,33.700001,0.350001,0.000001,"Low",1149458.541001,377653.023501,2
"1335",80402050403,118305900.000001,72.260001,27.740001,64.000001,74.400001,90.380001,6597.419923,129.000001,12.960001,0.875728,23.710001,28.580001,1340.290001,837.620001,448.380001,158.710001,0.000001,211.320001,28.280001,2.690001,22.920001,2.670001,25.180001,9.120001,0.780001,24.400001,56.600001,3.920001,3.380001,1.020001,0.060001,94.300001,94.840001,94.340001,73.000001,0.630001,2.920001,35.240001,34.000001,1.270001,1.130001,412.000001,0.582001,6.046558426,20.49111085,2.032596451,2.245866827,17.455062862,9.658946701,2.184067313,3.130558646,5.314624959,2.799329301,1.544994727,4.344323029,3.708278481,1.263104835,4.971383001,0.000001,254.600001,0.370001,0.000001,"High",1210482.291001,395229.666001,1
"1336",80402050406,106306200.000001,73.090001,26.910001,55.310001,86.060001,95.940001,12696.000001,89.270001,15.210001,0.660855,23.780001,28.660001,1342.970001,821.010001,448.970001,159.690001,0.030001,215.660001,11.940001,0.990001,9.430001,1.530001,26.340001,9.150001,0.370001,25.980001,40.820001,2.900001,0.950001,0.230001,0.010001,91.770001,94.180001,92.510001,0.000001,0.650001,2.610001,55.020001,55.000001,0.460001,1.150001,1458.000001,0.621001,0.985964166,27.06992249,0.586777895,3.820687143,15.232612224,9.291069054,2.028948844,3.104805743,5.133753587,2.481443613,1.675873978,4.157316467,3.361986001,1.104901857,4.466887704,0.000001,368.200001,0.350001,0.000001,"High",1185431.111001,414404.845401,1
"1337",80402050801,112336200.000001,72.200001,27.800001,57.120001,89.090001,97.230001,43735.898441,108.720001,11.830001,0.654486,24.550001,29.220001,1423.900001,877.140001,487.780001,170.980001,0.020001,198.170001,2.520001,0.030001,2.140001,0.360001,24.930001,9.420001,1.030001,23.900001,26.660001,0.230001,0.040001,2.140001,0.040001,92.430001,87.100001,91.610001,0.000001,0.670001,2.990001,67.110001,67.000001,0.140001,1.690001,706.000001,0.755001,0.000001,49.59015756,0.194277659,4.756393268,14.451863775,8.460882377,1.672916963,3.018440017,4.691355981,1.98882383,1.780704455,3.769527316,2.853502875,1.003305098,3.85680664,0.000001,441.100001,0.330001,0.000001,"Low",1138168.223001,411682.210801,2
"1338",80402050802,68400900.000001,68.030001,31.970001,63.150001,87.850001,97.190001,58572.199221,59.920001,9.970001,0.69857,24.520001,29.140001,1413.280001,872.640001,477.590001,168.690001,0.020001,200.900001,0.560001,0.020001,0.050001,0.490001,29.650001,9.650001,0.750001,28.890001,29.530001,0.070001,0.010001,1.940001,0.020001,86.940001,82.560001,85.860001,0.000001,0.670001,4.550001,63.200001,63.000001,0.010001,2.040001,524.000001,0.985001,0.000001,45.97850137,0.15658679,4.311688763,13.88840752,8.696263781,1.665118442,3.372214247,5.03733169,2.074029291,1.584904189,3.658932882,2.918572372,1.059938671,3.978510043,0.000001,460.600001,0.330001,0.000001,"High",1118576.917001,406856.958101,1
"1339",80403010201,124169400.000001,70.790001,29.210001,61.680001,44.940001,69.670001,1564.130006,111.800001,6.140001,2.215221,25.640001,29.800001,1499.850001,910.490001,495.970001,149.080001,0.000001,205.110001,34.770001,1.890001,29.690001,3.190001,20.780001,10.410001,1.560001,19.210001,57.700001,3.720001,1.510001,7.350001,0.160001,77.240001,90.260001,81.000001,75.000001,0.680001,23.840001,7.870001,1.000001,6.620001,3.150001,12144.000001,6.965001,0.000001,6.662185715,0.003699883,0.559189989,20.415188332,9.730740541,1.914372048,4.528709989,6.443081215,1.933524774,1.354136096,3.287659903,3.216801511,2.274568291,5.491368843,0.000001,103.600001,0.320001,0.050001,"Low",918552.454601,344881.639901,2
"1340",80403010204,84987000.000001,54.470001,45.530001,77.370001,69.600001,91.620001,27260.599611,68.540001,5.170001,1.3188709,25.560001,29.700001,1497.230001,913.220001,485.570001,152.180001,0.000001,200.590001,10.020001,2.280001,5.870001,1.870001,25.900001,9.500001,1.090001,24.810001,35.910001,1.080001,0.510001,19.290001,0.150001,91.620001,94.190001,92.270001,0.000001,0.620001,3.300001,39.740001,24.000001,15.370001,1.280001,0.000001,0.685001,0.000001,18.4534369,0.008531654,2.352147347,17.159086906,8.51838733,1.768788771,3.344033181,5.112821049,1.685675179,1.719893205,3.405567893,2.793241382,1.488566462,4.281806669,0.000001,210.600001,0.380001,0.000001,"Low",907992.495901,364976.664901,2
"1341",80403010404,128280600.000001,30.250001,69.750001,88.670001,87.830001,96.460001,423.3169871,86.850001,1.970001,0.459455,25.550001,29.750001,1495.660001,910.270001,488.240001,156.760001,0.000001,198.220001,14.910001,1.570001,11.520001,1.820001,68.250001,9.620001,0.380001,67.870001,84.880001,2.090001,0.800001,1.300001,0.020001,93.030001,99.230001,94.660001,83.000001,0.620001,4.300001,8.340001,2.000001,6.540001,1.100001,3132.000001,0.676001,0.000001,5.426895665,0.003245549,0.490932512,20.487020876,7.923449264,1.656316825,3.834730905,5.491046801,1.498730233,0.933674301,2.432403534,2.656931051,1.509049298,4.165979358,0.000001,133.900001,0.380001,0.000001,"Low",932236.081501,365884.989001,2
"1342",80403040402,115656300.000001,77.510001,22.490001,52.500001,31.160001,56.860001,820.8670054,73.790001,2.380001,2.8654809,25.490001,29.690001,1485.230001,902.540001,509.490001,158.760001,0.000001,222.880001,63.120001,0.790001,60.180001,2.150001,21.500001,9.530001,0.400001,21.100001,88.510001,4.290001,2.300001,0.410001,0.150001,94.880001,94.620001,94.860001,95.000001,0.690001,6.930001,1.290001,0.000001,0.990001,2.010001,3611.000001,1.231001,0.000001,0.207164811,0.000001,0.080469389,20.99916365,8.71011159,1.935816722,4.135484846,6.071301426,1.869704758,0.769107933,2.638811761,3.140821444,1.590864887,4.731685332,0.000001,66.700001,0.310001,0.000001,"Low",946187.905401,339557.076501,2
"1343",80602020707,112524300.000001,87.180001,12.820001,43.710001,25.800001,51.070001,34543.601561,135.120001,1.700001,3.382731,24.880001,29.190001,1461.870001,906.840001,476.670001,176.500001,0.030001,169.990001,66.090001,54.960001,3.180001,7.950001,6.570001,9.210001,0.280001,6.290001,74.590001,2.210001,1.070001,2.850001,0.040001,96.520001,91.110001,95.640001,91.000001,0.520001,4.890001,16.290001,6.000001,10.590001,1.760001,10694.000001,0.947001,1.224600481,6.280388402,0.255529105,0.454558288,19.888961109,7.879414812,1.62347021,3.629056639,5.252525848,1.736826414,0.89006522,2.626890634,2.534655269,1.150474607,3.685128876,0.000001,106.000001,0.480001,0.000001,"High",1048669.768001,502018.825101,1
"1344",80602050602,60850800.000001,83.160001,16.840001,38.520001,29.510001,45.340001,6505.990235,61.750001,0.000001,3.270551,25.490001,29.440001,1578.070001,990.480001,543.580001,183.830001,0.000001,158.860001,73.690001,4.230001,47.490001,21.970001,13.730001,8.950001,0.540001,13.200001,89.340001,2.460001,1.250001,0.880001,2.260001,97.030001,100.000001,97.030001,96.000001,0.650001,3.690001,2.040001,0.000001,1.880001,1.820001,586.000001,0.375001,0.061321476,0.875925408,0.026071455,0.039908224,20.993201442,8.164948605,1.8689271,3.722985638,5.591911738,1.86027734,0.712761527,2.573037867,3.031034799,1.741060658,4.772094457,0.000001,67.300001,0.350001,4.160001,"Low",926093.351701,460970.917501,2
"1345",80701000103,125017200.000001,7.240001,92.760001,99.950001,94.810001,99.980001,332714.000001,109.880001,2.820001,0.867833,25.890001,29.660001,1559.470001,1001.860001,477.630001,148.960001,0.000001,152.200001,1.650001,1.290001,0.110001,0.250001,37.470001,8.760001,6.260001,31.210001,33.010001,0.150001,1.280001,55.220001,0.090001,96.870001,77.370001,91.090001,0.000001,0.670001,1.970001,2.170001,0.000001,1.940001,0.370001,0.000001,0.366001,0.008272662,1.239569591,0.000470685,0.078456087,20.764563736,11.05296578,2.105366235,5.073550965,7.178915732,2.107297911,1.766753977,3.874050948,4.095871857,5.467481619,9.56335206,0.000001,16.100001,0.330001,32.500001,"Low",850599.806701,444950.773001,2
"1346",80702020405,147866400.000001,70.970001,29.030001,63.840001,47.410001,71.500001,7985.720216,223.750001,1.190001,1.502891,25.680001,29.480001,1639.890001,1066.980001,567.910001,187.900001,0.000001,131.030001,47.920001,0.420001,46.050001,1.440001,23.620001,9.490001,1.360001,22.250001,76.170001,6.000001,4.210001,3.270001,5.960001,95.210001,90.250001,94.730001,85.000001,0.660001,4.030001,4.990001,0.000001,4.990001,1.020001,1763.000001,0.735001,2.006264018,2.314189957,0.47697855,0.295648088,21.573190431,9.341333209,1.955000453,4.062862466,6.017861959,2.023532376,1.299940213,3.32347154,3.401028582,1.735489311,5.136515942,0.000001,77.100001,0.340001,0.000001,"Low",870496.588501,494470.048201,2
"1347",80702020603,141818400.000001,75.700001,24.300001,54.580001,34.980001,59.350001,884.5889903,136.590001,0.680001,1.964391,25.540001,29.340001,1607.640001,1029.600001,550.620001,181.700001,0.000001,140.380001,53.340001,2.200001,34.130001,17.010001,22.710001,9.030001,0.410001,22.300001,79.940001,4.300001,1.570001,0.700001,0.050001,97.930001,82.760001,96.600001,89.000001,0.650001,4.210001,13.120001,0.000001,13.120001,0.930001,4225.000001,0.602001,0.146165387,4.677261399,0.017848657,1.075844984,21.483184023,9.238400396,1.959428234,4.268116285,6.22754352,1.864587904,1.146271074,3.010857877,3.453125748,2.122481128,5.57560596,0.000001,108.700001,0.350001,0.000001,"Low",883034.389601,473494.541001,2
"1348",80702020607,89207100.000001,54.190001,45.810001,82.150001,92.720001,97.990001,4796.299806,87.460001,0.070001,0.428149,25.850001,29.570001,1602.610001,1055.980001,505.850001,154.470001,0.000001,134.050001,6.120001,1.970001,1.400001,2.750001,43.720001,9.010001,2.220001,41.500001,49.570001,1.960001,0.530001,1.030001,0.200001,83.490001,72.500001,83.250001,32.000001,0.580001,16.200001,30.250001,0.000001,30.200001,1.790001,7449.000001,3.939001,0.344667511,14.47599416,0.091303663,3.547352733,23.879450261,12.00236321,2.119529824,5.539836163,7.659365208,2.295949424,2.047050804,4.342998466,3.714361568,3.827941991,7.542302779,0.000001,191.500001,0.420001,0.460001,"Low",848330.076101,470174.878901,2
"1349",80702020608,161648100.000001,69.030001,30.970001,62.680001,84.980001,93.040001,2932.03003,150.920001,0.490001,0.544525,25.910001,29.620001,1608.410001,1068.070001,501.640001,151.880001,0.000001,128.430001,7.270001,1.470001,2.850001,2.960001,28.790001,7.720001,1.490001,27.300001,37.100001,2.530001,0.840001,0.660001,0.090001,58.360001,41.440001,57.260001,0.000001,0.580001,50.450001,9.350001,0.000001,9.330001,4.640001,13785.000001,17.648001,0.113246994,4.756332921,0.028413871,1.10314723,21.896069286,14.92528132,2.074330522,6.95597825,9.030307668,2.515631927,3.379343508,5.894974391,3.627180381,5.513119114,9.140298457,0.000001,133.300001,0.420001,0.040001,"Low",840064.384001,471745.270201,2
"1350",80702020904,159889500.000001,58.970001,41.030001,68.370001,85.400001,94.370001,34322.398441,159.700001,11.310001,0.636758,26.020001,29.680001,1590.030001,1075.980001,476.830001,145.500001,0.000001,127.000001,8.470001,0.630001,6.570001,1.280001,36.180001,7.500001,1.810001,34.360001,45.060001,2.230001,1.450001,3.790001,0.080001,71.180001,80.450001,72.420001,0.000001,0.630001,37.380001,10.430001,0.000001,10.410001,4.110001,17009.000001,15.625001,0.032907476,7.031207608,0.017728059,2.673172325,22.818046211,25.95920157,1.922562801,6.052187472,7.974748628,3.435415197,14.54903947,17.98445394,3.160440687,3.544724901,6.705165168,0.000001,162.200001,0.370001,0.030001,"Low",822864.130601,485730.543201,2
